KEY,TICKER,TRANSCRIPT_DATE,negative_count,positive_count,uncertain_count,litigious_count,SENTIMENT
NLY_2019-12-31,NLY,2019-10-31,98,118,93,10,1
NNN_2018-12-31,NNN,2018-11-01,31,61,45,4,1
NNN_2019-03-29,NNN,2019-02-12,63,77,83,6,1
NNN_2019-06-28,NNN,2019-05-01,41,63,54,4,1
NNN_2019-09-30,NNN,2019-08-01,44,67,49,4,1
NNN_2019-12-31,NNN,2019-10-31,38,62,76,5,1
NOC_2018-12-31,NOC,2018-10-24,76,188,64,12,1
NOC_2019-03-29,NOC,2019-01-31,54,139,84,10,1
NOC_2019-06-28,NOC,2019-04-24,69,158,75,16,1
NOC_2019-09-30,NOC,2019-07-24,70,177,73,21,1
NOC_2019-12-31,NOC,2019-10-24,81,122,94,14,1
NOV_2018-06-29,NOV,2018-03-31,140,228,79,10,0
NOV_2018-12-31,NOV,2018-10-26,113,158,70,5,0
NOV_2019-03-29,NOV,2019-02-07,107,177,101,9,0
NOV_2019-06-28,NOV,2019-04-26,133,170,61,4,0
NOV_2019-09-30,NOV,2019-07-30,101,198,64,14,-1
NOV_2019-12-31,NOV,2019-10-29,131,226,91,9,1
NRG_2018-09-28,NRG,2018-06-30,86,141,89,20,-1
NRG_2018-12-31,NRG,2018-11-08,66,115,78,4,1
NRG_2019-03-29,NRG,2019-02-28,78,202,108,10,1
NRG_2019-06-28,NRG,2019-05-02,62,99,71,4,1
NRG_2019-09-30,NRG,2019-08-07,78,160,75,8,1
NRG_2019-12-31,NRG,2019-11-07,52,117,63,7,1
NSC_2018-12-31,NSC,2018-10-24,81,210,75,6,1
NSC_2019-03-29,NSC,2019-01-24,65,221,72,5,1
NSC_2019-06-28,NSC,2019-04-24,90,229,76,6,1
NSC_2019-09-30,NSC,2019-07-24,132,257,83,5,1
NSC_2019-12-31,NSC,2019-10-23,117,211,75,12,1
NTAP_2018-12-31,NTAP,2018-10-31,95,150,49,5,1
NTAP_2019-03-29,NTAP,2019-02-13,141,150,106,1,1
NTAP_2019-06-28,NTAP,2019-05-22,89,146,65,1,1
NTAP_2019-09-30,NTAP,2019-08-14,128,152,90,2,0
NTAP_2019-12-31,NTAP,2019-11-13,109,187,76,2,0
NTGR_2018-09-28,NTGR,2018-07-01,24,73,37,0,1
NTGR_2018-12-31,NTGR,2018-10-25,44,88,66,4,1
NTGR_2019-06-28,NTGR,2019-04-24,48,92,47,4,1
NTGR_2019-09-30,NTGR,2019-07-24,50,70,56,1,1
NTGR_2019-12-31,NTGR,2019-10-24,65,105,65,5,1
NTLA_2019-06-28,NTLA,2019-05-02,49,119,43,7,1
NTLA_2019-09-30,NTLA,2019-08-01,78,132,55,20,1
NTLA_2019-12-31,NTLA,2019-10-31,51,116,52,8,-1
NTNX_2017-12-29,NTNX,2017-10-31,66,119,76,9,-1
NTNX_2018-09-28,NTNX,2018-07-31,71,99,89,13,1
NTNX_2018-12-31,NTNX,2018-11-27,76,88,70,6,-1
NTNX_2019-03-29,NTNX,2019-01-31,78,134,77,2,1
NTNX_2019-06-28,NTNX,2019-05-30,78,112,91,7,1
NTNX_2019-09-30,NTNX,2019-08-28,84,149,92,23,1
NTNX_2019-12-31,NTNX,2019-11-25,72,131,78,18,1
NTUS_2018-12-31,NTUS,2018-10-24,48,71,50,5,1
NTUS_2019-06-28,NTUS,2019-04-25,45,69,34,3,1
NTUS_2019-09-30,NTUS,2019-07-25,40,74,43,4,1
NTUS_2019-12-31,NTUS,2019-10-24,33,63,38,1,0
NUAN_2017-12-29,NUAN,2017-09-30,81,87,39,11,-1
NUAN_2018-12-31,NUAN,2018-11-19,107,199,81,16,-1
NUAN_2019-06-28,NUAN,2019-05-08,61,151,53,6,1
NUAN_2019-12-31,NUAN,2019-11-20,83,169,70,5,1
NUE_2018-09-28,NUE,2018-06-30,57,168,62,9,1
NUE_2018-12-31,NUE,2018-10-18,105,151,87,6,1
NUE_2019-06-28,NUE,2019-04-23,74,162,69,5,1
NUE_2019-09-30,NUE,2019-07-18,70,113,65,9,1
NUE_2019-12-31,NUE,2019-10-22,78,192,79,2,1
NUS_2019-03-29,NUS,2019-02-13,67,174,106,4,1
NUS_2019-06-28,NUS,2019-03-31,79,187,122,9,1
NUS_2019-09-30,NUS,2019-08-06,61,147,65,2,0
NUS_2019-12-31,NUS,2019-11-05,73,160,86,3,0
NUVA_2018-12-31,NUVA,2018-10-30,92,207,83,11,1
NUVA_2019-06-28,NUVA,2019-05-01,95,209,81,7,1
NUVA_2019-09-30,NUVA,2019-07-30,91,186,76,4,0
NUVA_2019-12-31,NUVA,2019-10-30,74,161,73,2,-1
NVAX_2019-06-28,NVAX,2019-05-02,61,44,53,15,1
NVAX_2019-09-30,NVAX,2019-08-07,83,53,53,11,1
NVDA_2018-06-29,NVDA,2018-04-29,88,145,67,2,1
NVDA_2018-12-31,NVDA,2018-10-31,76,104,66,13,1
NVDA_2019-06-28,NVDA,2019-05-16,70,132,88,5,1
NVDA_2019-09-30,NVDA,2019-08-15,68,143,65,6,1
NVDA_2019-12-31,NVDA,2019-11-14,70,132,72,6,1
NVEC_2019-03-29,NVEC,2019-01-23,25,60,41,8,0
NVEC_2019-06-28,NVEC,2019-05-01,28,53,28,9,0
NVEC_2019-09-30,NVEC,2019-07-17,34,68,50,6,0
NVEC_2019-12-31,NVEC,2019-10-23,24,26,19,4,0
NVTA_2019-06-28,NVTA,2019-05-07,62,91,72,15,-1
NVTA_2019-09-30,NVTA,2019-08-06,61,116,89,14,-1
NVTA_2019-12-31,NVTA,2019-11-06,87,116,106,21,-1
NWL_2018-09-28,NWL,2018-06-30,130,190,89,6,0
NWL_2018-12-31,NWL,2018-11-02,135,193,77,7,0
NWL_2019-03-29,NWL,2019-02-15,142,238,68,4,0
NWL_2019-06-28,NWL,2019-05-03,124,208,72,2,0
NWL_2019-09-30,NWL,2019-08-02,118,210,73,2,0
NWL_2019-12-31,NWL,2019-11-01,87,275,66,4,0
NX_2018-06-29,NX,2018-04-30,46,52,39,5,0
NX_2018-12-31,NX,2018-10-31,63,88,50,7,0
NX_2019-03-29,NX,2019-03-06,52,55,32,8,1
NX_2019-06-28,NX,2019-06-05,70,104,51,5,1
NX_2019-09-30,NX,2019-09-06,50,69,45,3,1
NX_2019-12-31,NX,2019-12-12,48,79,44,4,0
NXGN_2019-03-29,NXGN,2019-01-23,98,145,84,5,0
NXGN_2019-09-30,NXGN,2019-07-24,60,98,37,7,0
NXGN_2019-12-31,NXGN,2019-10-23,89,151,83,14,0
NYCB_2018-12-31,NYCB,2018-10-24,95,191,94,17,0
NYCB_2019-06-28,NYCB,2019-04-30,83,190,137,21,0
NYCB_2019-09-30,NYCB,2019-07-31,118,187,180,29,-1
NYCB_2019-12-31,NYCB,2019-11-06,148,148,102,21,0
NYT_2018-12-31,NYT,2018-11-01,61,97,58,2,1
NYT_2019-06-28,NYT,2019-05-08,55,142,54,3,1
NYT_2019-09-30,NYT,2019-08-07,55,115,59,2,1
NYT_2019-12-31,NYT,2019-11-06,76,137,91,3,1
O_2018-12-31,O,2018-11-01,32,68,65,8,1
O_2019-06-28,O,2019-05-02,43,59,80,3,0
O_2019-09-30,O,2019-08-06,52,75,75,6,0
O_2019-12-31,O,2019-11-05,35,71,68,5,-1
OC_2019-03-29,OC,2019-02-20,110,204,85,5,1
OC_2019-06-28,OC,2019-04-24,166,260,89,4,1
OC_2019-09-30,OC,2019-07-24,103,231,82,3,1
OC_2019-12-31,OC,2019-10-23,127,246,71,3,1
OCN_2019-03-29,OCN,2019-02-27,88,155,99,66,0
OCN_2019-06-28,OCN,2019-05-07,59,89,83,35,0
OCN_2019-09-30,OCN,2019-08-06,76,132,88,20,0
ODFL_2018-12-31,ODFL,2018-10-25,84,170,131,9,1
ODFL_2019-06-28,ODFL,2019-04-25,97,151,120,11,-1
ODFL_2019-09-30,ODFL,2019-07-25,83,154,94,10,0
ODFL_2019-12-31,ODFL,2019-10-24,112,180,147,14,0
OHI_2018-09-28,OHI,2018-06-30,90,91,74,23,0
OHI_2018-12-31,OHI,2018-11-05,48,55,52,5,0
OHI_2019-06-28,OHI,2019-05-08,60,101,73,16,0
OHI_2019-09-30,OHI,2019-08-07,67,59,99,17,1
OHI_2019-12-31,OHI,2019-11-06,76,82,88,7,1
OI_2018-12-31,OI,2018-10-31,94,145,50,13,0
OI_2019-03-29,OI,2019-02-06,134,180,98,26,0
OI_2019-06-28,OI,2019-05-02,87,167,61,17,1
OI_2019-09-30,OI,2019-08-01,108,146,73,3,1
OI_2019-12-31,OI,2019-10-29,142,140,65,9,1
OII_2018-12-31,OII,2018-10-25,73,127,79,28,0
OII_2019-06-28,OII,2019-04-30,34,121,52,21,1
OII_2019-09-30,OII,2019-07-25,64,94,37,19,1
OII_2019-12-31,OII,2019-10-31,60,102,59,19,1
OIS_2018-12-31,OIS,2018-10-29,105,136,93,21,0
OIS_2019-03-29,OIS,2019-02-14,80,90,71,10,1
OIS_2019-06-28,OIS,2019-04-25,67,116,59,11,-1
OIS_2019-09-30,OIS,2019-07-29,84,145,60,4,0
OIS_2019-12-31,OIS,2019-10-25,65,111,65,3,0
OKE_2018-09-28,OKE,2018-06-30,54,69,58,15,1
OKE_2018-12-31,OKE,2018-10-31,67,101,95,30,1
OKE_2019-06-28,OKE,2019-05-01,61,64,63,19,1
OKE_2019-09-30,OKE,2019-07-31,62,90,91,18,1
OKE_2019-12-31,OKE,2019-10-30,61,78,77,6,1
OKTA_2018-06-29,OKTA,2018-04-30,70,190,57,11,-1
OKTA_2018-09-28,OKTA,2018-07-31,61,186,47,3,-1
OKTA_2018-12-31,OKTA,2018-10-31,83,227,92,12,-1
OKTA_2019-03-29,OKTA,2019-01-31,72,244,65,3,1
OKTA_2019-06-28,OKTA,2019-05-30,62,207,65,12,1
OKTA_2019-09-30,OKTA,2019-08-28,71,223,67,33,1
OKTA_2019-12-31,OKTA,2019-12-05,70,181,66,8,1
OLED_2018-09-28,OLED,2018-06-30,63,94,84,2,-1
OLED_2018-12-31,OLED,2018-11-01,70,71,92,7,-1
OLN_2018-12-31,OLN,2018-10-30,110,86,78,25,1
OLN_2019-03-29,OLN,2019-02-05,103,106,103,26,1
OLN_2019-06-28,OLN,2019-05-01,120,118,106,21,1
OLN_2019-09-30,OLN,2019-08-01,97,94,101,9,1
OLN_2019-12-31,OLN,2019-11-01,127,84,101,31,1
OMC_2018-12-31,OMC,2018-10-19,66,137,63,9,0
OMC_2019-03-29,OMC,2019-02-12,79,151,72,4,0
OMC_2019-06-28,OMC,2019-04-16,90,137,51,9,0
OMC_2019-09-30,OMC,2019-07-17,81,141,58,4,0
OMC_2019-12-31,OMC,2019-10-15,85,131,51,1,0
OMER_2019-03-29,OMER,2019-03-01,90,122,83,7,1
OMER_2019-06-28,OMER,2019-05-09,93,96,59,6,1
OMER_2019-09-30,OMER,2019-08-08,75,95,53,7,1
OMER_2019-12-31,OMER,2019-11-12,61,97,49,10,1
OPK_2019-03-29,OPK,2019-02-27,76,80,50,7,1
OPK_2019-06-28,OPK,2019-05-07,70,85,53,7,1
OPK_2019-09-30,OPK,2019-08-07,43,82,37,14,-1
OPK_2019-12-31,OPK,2019-11-05,65,92,59,7,-1
ORCL_2018-03-30,ORCL,2018-02-28,55,54,56,6,1
ORCL_2018-06-29,ORCL,2018-05-31,50,72,47,4,1
ORCL_2018-09-28,ORCL,2018-08-31,63,82,47,3,1
ORCL_2019-03-29,ORCL,2019-02-28,53,78,44,3,0
ORCL_2019-09-30,ORCL,2019-09-12,99,83,52,3,0
ORCL_2019-12-31,ORCL,2019-12-12,53,71,49,5,0
ORLY_2018-12-31,ORLY,2018-10-25,73,154,63,4,1
ORLY_2019-03-29,ORLY,2019-02-07,64,91,61,8,1
ORLY_2019-06-28,ORLY,2019-03-31,85,169,82,3,1
ORLY_2019-09-30,ORLY,2019-07-25,81,123,65,4,1
ORLY_2019-12-31,ORLY,2019-10-24,64,181,70,4,1
OSIS_2019-03-29,OSIS,2019-01-24,51,107,61,24,1
OSIS_2019-06-28,OSIS,2019-04-30,31,82,43,11,1
OSIS_2019-09-30,OSIS,2019-08-26,40,108,63,20,1
OSIS_2019-12-31,OSIS,2019-10-24,44,100,51,12,1
OSK_2018-12-31,OSK,2018-11-01,81,203,111,20,1
OSK_2019-03-29,OSK,2019-01-30,109,176,114,5,1
OSK_2019-06-28,OSK,2019-04-30,98,175,61,2,1
OSK_2019-09-30,OSK,2019-08-01,85,165,85,5,1
OSK_2019-12-31,OSK,2019-10-30,127,154,102,5,1
OSPN_2019-03-29,OSPN,2019-02-19,65,114,51,14,-1
OSPN_2019-06-28,OSPN,2019-05-07,54,63,58,9,-1
OSPN_2019-09-30,OSPN,2019-07-25,32,64,46,7,-1
OSPN_2019-12-31,OSPN,2019-10-29,46,62,34,3,-1
OSTK_2019-06-28,OSTK,2019-05-09,67,134,53,7,-1
OSTK_2019-09-30,OSTK,2019-08-08,63,153,68,27,-1
OSTK_2019-12-31,OSTK,2019-11-12,89,176,50,42,-1
OSUR_2018-12-31,OSUR,2018-11-07,49,92,56,15,1
OSUR_2019-03-29,OSUR,2019-02-06,62,116,83,9,-1
OSUR_2019-06-28,OSUR,2019-05-08,33,78,51,8,0
OSUR_2019-09-30,OSUR,2019-08-06,42,82,52,10,0
OSUR_2019-12-31,OSUR,2019-11-06,65,91,84,24,0
OTTR_2019-03-29,OTTR,2019-02-19,36,81,36,5,-1
OTTR_2019-06-28,OTTR,2019-05-07,32,55,38,11,0
OTTR_2019-09-30,OTTR,2019-08-06,40,53,45,5,0
OTTR_2019-12-31,OTTR,2019-11-05,30,44,27,4,1
OXM_2018-06-29,OXM,2018-05-05,24,178,49,3,1
OXM_2018-09-28,OXM,2018-07-31,43,115,56,1,1
OXM_2018-12-31,OXM,2018-11-03,42,72,49,2,1
OXM_2019-06-28,OXM,2019-06-12,44,171,69,4,1
OXM_2019-09-30,OXM,2019-09-11,51,97,35,4,1
OXM_2019-12-31,OXM,2019-12-11,42,111,47,3,1
OXY_2018-06-29,OXY,2018-03-31,84,184,85,10,1
OXY_2019-03-29,OXY,2019-02-13,89,248,121,12,1
OXY_2019-06-28,OXY,2019-05-06,55,135,78,6,0
OXY_2019-09-30,OXY,2019-08-01,61,206,63,4,0
OXY_2019-12-31,OXY,2019-11-05,83,250,65,7,0
OZK_2018-09-28,OZK,2018-06-30,110,112,109,5,1
OZK_2019-03-29,OZK,2019-01-18,80,153,105,8,0
OZK_2019-06-28,OZK,2019-04-18,85,135,90,5,0
OZK_2019-09-30,OZK,2019-07-19,78,83,111,10,0
OZK_2019-12-31,OZK,2019-10-18,89,118,63,1,0
PAG_2018-09-28,PAG,2018-06-30,33,96,74,7,-1
PAG_2018-12-31,PAG,2018-10-25,52,124,85,6,-1
PAG_2019-09-30,PAG,2019-07-30,57,125,87,4,1
PAG_2019-12-31,PAG,2019-10-29,76,137,108,5,1
PANW_2018-09-28,PANW,2018-07-31,95,203,64,7,-1
PANW_2018-12-31,PANW,2018-10-31,85,161,76,5,-1
PANW_2019-06-28,PANW,2019-05-29,82,198,67,15,-1
PANW_2019-09-30,PANW,2019-09-04,228,356,197,33,-1
PANW_2019-12-31,PANW,2019-11-25,61,130,91,3,-1
PAYC_2018-09-28,PAYC,2018-06-30,61,140,89,2,1
PAYC_2018-12-31,PAYC,2018-10-30,54,117,60,2,1
PAYC_2019-06-28,PAYC,2019-04-30,49,93,60,2,1
PAYC_2019-09-30,PAYC,2019-07-30,54,82,60,4,1
PAYC_2019-12-31,PAYC,2019-10-29,62,116,65,8,1
PAYX_2018-03-30,PAYX,2018-02-28,82,209,112,7,0
PAYX_2018-06-29,PAYX,2018-05-30,90,207,127,9,0
PAYX_2018-09-28,PAYX,2018-08-31,88,150,98,4,0
PAYX_2019-03-29,PAYX,2019-02-28,99,204,140,6,0
PAYX_2019-12-31,PAYX,2019-12-18,101,200,113,10,0
PBH_2018-12-31,PBH,2018-11-01,45,105,45,2,1
PBH_2019-03-29,PBH,2019-02-07,60,112,56,2,1
PBH_2019-06-28,PBH,2019-05-09,90,141,81,0,1
PBH_2019-09-30,PBH,2019-08-01,54,77,54,2,1
PBH_2019-12-31,PBH,2019-10-31,52,111,55,3,1
PBI_2018-12-31,PBI,2018-11-01,87,167,52,2,1
PBI_2019-03-29,PBI,2019-02-04,89,185,81,5,1
PBI_2019-06-28,PBI,2019-05-01,92,96,44,2,1
PBI_2019-09-30,PBI,2019-08-06,79,142,56,5,0
PBI_2019-12-31,PBI,2019-11-05,78,144,62,1,0
PBPB_2019-03-29,PBPB,2019-02-25,66,127,66,6,0
PBPB_2019-06-28,PBPB,2019-05-07,77,120,58,5,0
PBYI_2019-03-29,PBYI,2019-02-28,85,96,112,16,0
PBYI_2019-06-28,PBYI,2019-05-09,105,56,75,19,0
PBYI_2019-09-30,PBYI,2019-08-08,92,80,95,22,0
PBYI_2019-12-31,PBYI,2019-11-06,117,58,116,15,0
PCAR_2018-12-31,PCAR,2018-10-23,88,161,82,6,0
PCAR_2019-06-28,PCAR,2019-04-30,48,148,59,2,0
PCAR_2019-09-30,PCAR,2019-07-23,67,146,72,2,0
PCAR_2019-12-31,PCAR,2019-10-22,85,144,79,4,0
PCG_2018-12-31,PCG,2018-11-05,109,91,127,38,1
PDCO_2018-06-29,PDCO,2018-04-28,75,189,66,3,0
PDCO_2018-12-31,PDCO,2018-10-31,75,236,80,15,0
PDCO_2019-03-29,PDCO,2019-02-28,52,266,93,5,0
PDCO_2019-09-30,PDCO,2019-08-29,66,249,90,11,0
PDCO_2019-12-31,PDCO,2019-12-05,86,249,78,34,0
PDLI_2019-03-29,PDLI,2019-03-14,77,71,80,6,0
PDLI_2019-06-28,PDLI,2019-05-09,49,85,61,4,0
PDLI_2019-09-30,PDLI,2019-08-07,70,64,34,2,0
PDLI_2019-12-31,PDLI,2019-11-06,53,78,34,13,0
PEAK_2018-12-31,PEAK,2018-10-31,104,162,112,8,1
PEAK_2019-06-28,PEAK,2019-05-02,85,208,77,25,1
PEAK_2019-09-30,PEAK,2019-08-01,68,178,102,8,1
PEAK_2019-12-31,PEAK,2019-10-31,111,205,105,11,1
PEG_2018-12-31,PEG,2018-10-30,86,92,105,40,1
PEG_2019-03-29,PEG,2019-02-27,92,113,90,33,1
PEG_2019-06-28,PEG,2019-05-02,85,95,69,26,1
PEG_2019-09-30,PEG,2019-07-30,122,85,61,21,1
PEG_2019-12-31,PEG,2019-10-31,87,107,93,16,1
PEGA_2018-06-29,PEGA,2018-03-31,31,83,49,21,-1
PEGA_2018-12-31,PEGA,2018-11-07,41,89,51,13,-1
PEGA_2019-06-28,PEGA,2019-05-07,52,105,85,9,-1
PEGA_2019-09-30,PEGA,2019-08-07,40,115,50,9,-1
PEGA_2019-12-31,PEGA,2019-11-07,47,108,65,6,1
PEGI_2019-06-28,PEGI,2019-05-10,54,119,71,10,1
PEGI_2019-09-30,PEGI,2019-08-06,65,113,113,6,1
PENN_2017-12-29,PENN,2017-09-30,74,132,91,12,1
PENN_2019-03-29,PENN,2019-02-07,76,131,91,11,-1
PENN_2019-06-28,PENN,2019-05-02,79,96,81,15,-1
PENN_2019-09-30,PENN,2019-08-01,86,145,90,13,-1
PENN_2019-12-31,PENN,2019-10-31,112,115,93,19,-1
PEP_2018-06-29,PEP,2018-03-31,101,194,88,3,1
PEP_2018-09-28,PEP,2018-06-30,77,221,67,3,1
PEP_2019-06-28,PEP,2019-04-17,68,242,45,2,1
PETS_2018-12-31,PETS,2018-10-22,21,30,47,1,0
PETS_2019-03-29,PETS,2019-01-22,25,17,29,1,0
PETS_2019-06-28,PETS,2019-05-06,28,29,46,1,0
PETS_2019-09-30,PETS,2019-07-22,22,37,39,2,0
PETS_2019-12-31,PETS,2019-10-21,17,37,39,2,0
PFE_2018-06-29,PFE,2018-03-31,127,180,119,15,1
PFE_2018-09-28,PFE,2018-06-30,123,186,111,7,1
PFE_2019-06-28,PFE,2019-04-30,144,182,92,19,1
PFE_2019-09-30,PFE,2019-07-30,137,163,95,16,1
PFE_2019-12-31,PFE,2019-10-29,125,188,95,8,1
PG_2018-09-28,PG,2018-06-30,123,367,122,9,0
PG_2018-12-31,PG,2018-10-19,117,191,72,1,1
PG_2019-06-28,PG,2019-04-23,96,217,72,1,1
PG_2019-12-31,PG,2019-10-22,92,199,66,1,1
PGNX_2019-06-28,PGNX,2019-05-09,25,74,31,8,-1
PGNX_2019-09-30,PGNX,2019-08-09,56,100,52,23,-1
PGR_2018-12-31,PGR,2018-11-01,211,242,187,35,1
PGR_2019-03-29,PGR,2019-02-28,146,242,127,38,1
PGR_2019-06-28,PGR,2019-05-02,149,141,140,13,1
PGR_2019-09-30,PGR,2019-08-08,144,238,96,38,1
PGR_2019-12-31,PGR,2019-11-07,158,203,128,21,1
PH_2018-12-31,PH,2018-11-01,81,219,56,5,1
PH_2019-03-29,PH,2019-01-31,94,190,78,1,1
PH_2019-06-28,PH,2019-05-02,105,170,93,7,1
PH_2019-09-30,PH,2019-08-01,112,177,75,2,0
PH_2019-12-31,PH,2019-10-31,127,166,55,0,1
PHM_2018-12-31,PHM,2018-10-23,113,109,112,6,0
PHM_2019-03-29,PHM,2019-01-29,118,153,105,7,0
PHM_2019-06-28,PHM,2019-04-23,101,149,101,3,0
PHM_2019-09-30,PHM,2019-07-23,104,134,72,2,0
PHM_2019-12-31,PHM,2019-10-22,109,173,87,3,0
PI_2018-06-29,PI,2018-03-31,65,83,47,3,1
PI_2018-09-28,PI,2018-06-30,83,95,41,8,1
PI_2018-12-31,PI,2018-10-29,47,58,39,3,1
PI_2019-06-28,PI,2019-04-29,53,161,41,9,1
PI_2019-09-30,PI,2019-07-29,60,128,42,8,1
PI_2019-12-31,PI,2019-11-04,86,140,56,18,1
PII_2018-12-31,PII,2018-10-22,142,195,107,7,1
PII_2019-06-28,PII,2019-04-23,96,193,82,4,1
PII_2019-09-30,PII,2019-07-23,90,168,75,4,1
PII_2019-12-31,PII,2019-10-22,126,220,91,4,1
PKG_2018-12-31,PKG,2018-10-24,81,103,86,3,1
PKG_2019-03-29,PKG,2019-01-29,103,169,82,5,1
PKG_2019-06-28,PKG,2019-04-25,92,63,58,0,1
PKG_2019-09-30,PKG,2019-07-25,59,89,64,2,0
PKG_2019-12-31,PKG,2019-10-24,93,132,89,1,0
PKI_2018-12-31,PKI,2018-10-31,72,161,104,7,0
PKI_2019-03-29,PKI,2019-01-31,84,208,119,5,0
PKI_2019-06-28,PKI,2019-04-25,63,176,75,1,0
PKI_2019-09-30,PKI,2019-07-29,65,180,61,6,0
PKI_2019-12-31,PKI,2019-10-30,74,218,102,14,0
PLAY_2018-03-30,PLAY,2018-02-04,90,144,79,11,-1
PLAY_2018-06-29,PLAY,2018-04-30,40,152,50,16,-1
PLAY_2018-12-31,PLAY,2018-12-11,90,151,93,9,-1
PLAY_2019-06-28,PLAY,2019-04-02,65,179,65,11,1
PLAY_2019-09-30,PLAY,2019-09-10,83,198,79,2,1
PLAY_2019-12-31,PLAY,2019-12-10,75,174,51,3,1
PLCE_2018-03-30,PLCE,2018-02-03,67,201,73,12,1
PLCE_2018-06-29,PLCE,2018-05-05,118,141,62,9,1
PLCE_2018-12-31,PLCE,2018-10-31,83,138,97,2,-1
PLCE_2019-03-29,PLCE,2019-03-05,151,149,84,2,1
PLCE_2019-06-28,PLCE,2019-05-15,115,112,78,3,1
PLCE_2019-09-30,PLCE,2019-08-21,93,92,88,1,-1
PLCE_2019-12-31,PLCE,2019-12-11,73,97,74,1,1
PLNT_2018-09-28,PLNT,2018-06-30,51,135,134,7,1
PLNT_2018-12-31,PLNT,2018-11-06,54,113,102,6,1
PLNT_2019-06-28,PLNT,2019-05-02,46,85,84,6,-1
PLNT_2019-09-30,PLNT,2019-08-06,59,97,125,6,1
PLNT_2019-12-31,PLNT,2019-11-07,66,128,91,6,-1
PLT_2018-12-31,PLT,2018-11-06,47,54,34,2,-1
PLT_2019-03-29,PLT,2019-02-05,62,108,51,3,-1
PLT_2019-06-28,PLT,2019-05-07,49,119,57,2,-1
PLT_2019-09-30,PLT,2019-08-06,66,85,78,4,-1
PLT_2019-12-31,PLT,2019-11-05,98,116,76,2,1
PLUG_2019-06-28,PLUG,2019-05-08,42,39,39,1,-1
PLUG_2019-09-30,PLUG,2019-08-06,40,59,37,0,-1
PLUG_2019-12-31,PLUG,2019-11-07,31,57,61,0,-1
PM_2018-09-28,PM,2018-06-30,100,235,129,9,1
PM_2018-12-31,PM,2018-10-18,72,150,89,8,1
PM_2019-03-29,PM,2019-02-07,98,169,103,4,1
PM_2019-06-28,PM,2019-04-18,82,162,91,7,1
PM_2019-09-30,PM,2019-07-18,74,167,97,4,1
PM_2019-12-31,PM,2019-10-17,118,157,123,11,1
PNC_2018-09-28,PNC,2018-06-30,73,119,68,4,1
PNC_2019-03-29,PNC,2019-01-16,94,103,67,3,1
PNC_2019-06-28,PNC,2019-04-12,90,107,70,4,1
PNC_2019-09-30,PNC,2019-07-17,93,127,80,4,1
PNC_2019-12-31,PNC,2019-10-16,105,136,92,5,0
PNR_2018-12-31,PNR,2018-10-23,63,139,99,7,0
PNR_2019-03-29,PNR,2019-01-29,58,96,99,14,0
PNR_2019-06-28,PNR,2019-04-17,128,109,108,1,0
PNR_2019-09-30,PNR,2019-07-23,61,136,71,2,0
PNR_2019-12-31,PNR,2019-10-23,72,167,110,5,0
PODD_2019-06-28,PODD,2019-05-02,78,245,101,8,1
PODD_2019-09-30,PODD,2019-08-05,90,216,86,6,1
PODD_2019-12-31,PODD,2019-11-05,90,257,73,7,1
PPC_2017-12-29,PPC,2017-09-30,65,226,54,7,0
PPC_2019-03-29,PPC,2019-02-14,72,237,64,4,1
PPC_2019-06-28,PPC,2019-05-02,97,202,65,6,1
PPC_2019-09-30,PPC,2019-08-01,90,208,94,5,1
PPC_2019-12-31,PPC,2019-10-31,92,243,64,9,1
PPG_2019-09-30,PPG,2019-07-18,137,136,88,11,1
PPG_2019-12-31,PPG,2019-10-17,113,168,116,7,1
PPL_2018-12-31,PPL,2018-11-01,38,56,40,13,1
PPL_2019-03-29,PPL,2019-02-14,71,109,71,20,0
PPL_2019-06-28,PPL,2019-05-02,36,55,36,19,0
PPL_2019-09-30,PPL,2019-08-06,45,72,34,9,0
PPL_2019-12-31,PPL,2019-11-05,52,104,75,9,0
PRAA_2018-09-28,PRAA,2018-06-30,83,86,63,58,1
PRAA_2018-12-31,PRAA,2018-11-08,100,105,88,69,1
PRAA_2019-06-28,PRAA,2019-05-09,87,93,82,46,-1
PRAA_2019-09-30,PRAA,2019-08-08,64,104,85,60,-1
PRAA_2019-12-31,PRAA,2019-11-07,71,110,77,40,1
PRGO_2018-12-31,PRGO,2018-11-08,121,140,68,7,-1
PRGO_2019-03-29,PRGO,2019-02-27,150,149,127,34,0
PRGO_2019-09-30,PRGO,2019-08-08,89,121,58,9,0
PRGO_2019-12-31,PRGO,2019-11-06,56,95,38,8,0
PRGS_2017-12-29,PRGS,2017-11-30,63,175,50,6,-1
PRGS_2018-03-30,PRGS,2018-02-28,35,133,31,2,0
PRGS_2019-03-29,PRGS,2019-02-28,38,119,48,6,-1
PRGS_2019-12-31,PRGS,2019-12-03,33,101,46,4,-1
PRLB_2018-12-31,PRLB,2018-10-25,39,138,52,0,1
PRLB_2019-06-28,PRLB,2019-04-25,72,125,53,0,1
PRLB_2019-09-30,PRLB,2019-07-25,41,123,43,0,1
PRLB_2019-12-31,PRLB,2019-10-24,60,81,46,0,0
PRU_2018-09-28,PRU,2018-06-30,62,170,123,25,1
PRU_2019-03-29,PRU,2019-02-07,77,155,74,7,1
PRU_2019-06-28,PRU,2019-05-02,63,139,60,4,1
PRU_2019-09-30,PRU,2019-08-01,80,143,90,8,1
